	L01	L02	L03	L04	L05	L06	L07	L08	L09	L10	L11	L12	L13	L14	L15	L16	L17	L18	L19	L20	L21	L22	L23	L24	L25	L26	L27	L28	L29	L30	L31	L32	L33	L34	L35	L36	L37	L38	L39	M01	M02	M03	M04	M05	M06	M07	M08	M09	M10	M11	M12	M13	M14	M15	M16	M17	M18	M19	M20	M21	M22	M23	M24	M25	M26	M27	M28	M29	M30	M31	M32	M33	M34	M35
idv135	-0.0318368352106376	-0.021886105632615	-0.122703799087944	0.0853044449353152	0.0924939743909863	0.00391031876541163	0.00639401020393505	-0.0249178523146595	0.0529407720868987	-0.0183849470638508	-0.0176070941404653	0.0475769260789618	0.026777990864599	0.0907753148056877	0.0581615726633849	0.0724424712536524	0.0643961660915129	0.0861967384772047	0.0831239934630371	0.148638930488405	-0.0433331393432292	-0.00733244488983927	0.0178478578728772	0.0214900019214267	0.07775499902033	0.036071536981933	-0.0312917846798824	0.056510899452834	0.154079860794158	0.0259195315236243	-0.00451599468725958	0.0447976013869794	-0.0149971478776483	0.0119578446762774	0.132627874259982	-0.0533333321471156	0.0105438616265081	-0.0440020399798112	0.0520680923538188	-0.0522149133653988	0.0297366303628785	0.0409267826574124	0.0430145546940103	0.00956005877341249	0.0428548140814385	0.0515393904002221	0.0608187006355264	0.0131929415043228	-0.0648983636514639	-0.00655379063137621	-0.030704429853485	-0.0298187239795568	0.0429631547381529	0.0431306490512058	0.0510590780161594	0.022813087108122	-0.0250293693258933	-0.0503156026380087	-0.0395443838480623	-0.0662883462934843	-0.00132952820260564	-0.0329883055525765	0.0839780150544553	-0.0278685795110718	-0.00727418309804673	-0.062213884400896	-0.0624922299692193	-0.00481844202117966	0.0646539605538856	0.0347406823044043	-0.0650282551239081	-0.025418729767837	0.0528897909262424	-0.0305416607489472
idv136	0.0614628827996467	-0.0468001538816997	-0.00247402280590437	0.0853971901775622	0.0883946376021532	0.03703385916725	0.0333815148506469	-0.0528325701988874	0.03828679755122	0.0917315618567708	0.0105688229300681	0.0794451441600145	-0.059588758532791	-0.0233211597939378	-0.00961045923327316	-0.071452623046514	-0.0463286532196561	-0.0378922553652041	-0.0179277402635156	0.0468480244378462	0.0254277159125182	-0.01540691726733	0.0354490375075537	0.0327789220722501	-0.075441862240028	-0.0356434419191897	-0.0072684952683984	-0.00608897108902921	0.0568784857033458	-0.051769232932744	0.0159757231147501	0.0219838084965503	0.0267189809623777	0.0637116659109157	0.0104656392314518	-0.0502324500930757	-0.0365530373692299	-0.00860890896930703	-0.037335547492164	-0.0178128777557264	0.0221502898488937	0.0258866164037303	0.00947051422584905	0.0796024598954938	0.0502173878676509	0.0552181412611907	0.0542011891373021	0.0386632256299173	0.00781843531099909	-0.0633666039875701	0.0364554743842894	0.00795380899731993	-0.0258649258417923	-0.0398725000413331	0.03636581345276	0.0404185864760647	-0.0778537661578109	0.0172886022527681	0.0238048410762761	-0.0450830826966938	-0.0667649687717788	-0.0183335062943206	0.0486803270109793	-0.0315964259011397	-0.00259752983274532	-0.114910054862467	0.0357683230928436	0.0885724589040777	0.058330148227095	0.0566307214217234	0.0106754717474577	-0.0410048393833352	0.0600073883442653	0.0190925785713924
idv137	-0.0488500443195538	-0.0202016537906136	0.0169664787577388	0.034692907004695	-0.00280974029130255	-0.0146424555725444	-0.0256959879461596	0.0489194310553158	-0.01125624938773	0.0110055770766775	0.0672947402045495	-0.00724094001220623	-0.0211281934524933	-0.0999135562323148	-0.0632354592564942	-0.0519726192411882	0.0426224375447008	-0.043396490787207	-0.0219340140913434	-0.0843831181461955	-0.0132438608155583	-0.00736594070181386	-0.00331607301725592	-0.0833895870330382	-0.0166341674793491	0.0557468901140108	0.0939453046888835	-0.0449093982157128	-0.0407770537405141	0.00236659989811768	-0.0193264030007398	-0.0576397283101944	-0.013523516796482	-0.0451719234980274	0.0291166512198586	0.0687124212125252	0.0716129507923932	0.0374689774253218	-0.00132337915543348	-0.0403049924840303	0.00133119288986451	0.0518639260698115	0.0325109308955225	-0.0642493311554384	-0.00423550976964153	0.0325849268283224	0.00148528676600142	0.00255366097326234	-0.00648487843069482	0.0208880523771437	0.0525824557907846	0.0485286921208362	0.0215532417054033	0.0693201900648583	0.0622557913040488	0.0124808048273006	0.0010044893183025	0.0161446845775994	-0.0458540247762005	0.0120048810366077	0.020315012521171	-0.0520813138703149	-0.0357862296616927	-0.0519618412590009	-0.020901142609632	-0.0111698326548883	0.00763320868169043	-0.0508377299828325	-0.0266627810264895	-0.0408253755372245	-0.0118147437222336	0.00432469731230947	-0.0457593862471441	0.0375850033977658
idv138	-0.00915046089119172	0.000860181853107654	0.0132772254478437	0.0771121573806154	0.0650586135782013	-0.0717628395186403	-0.0669907662235036	-0.0784451334173518	-0.114396751145775	0.0672921137005365	0.0282362307495635	0.100155836754551	-0.0565579557125493	-0.0641882421181759	-0.162440686591656	-0.0816642508625826	-0.16529555325937	-0.149001266483932	-0.1013261329648	-0.0665347309270999	0.02413203106819	-0.0361375490222648	-0.0806676320720438	0.00494688623468732	0.0920132845652933	0.0630289391275578	-0.00911386835722761	-0.0407635133206909	-0.0277673121737105	-0.142618391491011	0.0431331077347942	-0.0279920340191006	-0.0287170007767559	-0.139269153348017	0.00116102616842928	-0.0471735386307028	-0.0562235585847468	0.0151592283700136	-0.103757545221474	-0.0537227931954608	0.0714739254585394	0.0275141267216302	-0.0982934297242068	0.085278864594296	0.0476885801004478	0.0463126155077647	0.107118499199595	0.0461707320537411	0.0319145437498498	0.0452319703678798	0.0912367597688875	0.0101678115231689	0.00938790492612039	-0.0530557343342003	-0.0258960090605025	0.0340040404423602	-0.0548426640924404	-0.00172141342589809	-0.00140562250082215	-0.0631014285726829	0.0163835746588805	0.0418136018004023	-0.0434438200436346	-0.0780109115543584	-0.0402213531043486	-0.0533186057371261	-0.00390834352307873	0.0525067725892638	0.0668703976108942	-0.0233199246408736	-0.103058893606653	-0.0145668222568423	0.00581884331396096	-0.133035427772517
idv139	0.0382300966060841	-0.0611171328787918	-0.0889717822191859	-0.00836466360374746	-0.0720749115499175	0.0453580351844135	0.0234087323845678	0.0969578395127453	0.060767626914505	-0.0728359452638602	-0.0899670927695685	-0.0723189049348403	0.0616291421094916	0.0414298929024018	0.0741243721818089	0.0606837029831691	0.0171458995548858	0.0826722960411922	0.053097431668598	0.0795187542932471	0.00763658454032833	-0.017827358029499	0.0325530403876488	-0.0198101290332031	-0.0580301981432087	-0.0671830260913262	-0.0627091361611983	-0.0153535918609979	0.0390938642185071	0.0511060170187464	-0.040306832053308	0.0649621816498528	-0.011763038341499	0.0879494456582379	0.00462876183656952	-0.00491755215028381	-0.00148130971060013	0.0208450069993821	0.0809019122110654	0.0148749329900104	-0.0829434423374641	-0.0578188365118938	-0.0569197149354116	0.0353505114266667	0.0540539070096975	0.0363274417064365	0.00360936236632853	-0.0188135838349988	-0.105244359283836	-0.0879002664482366	-0.0220895829063267	-0.0329133380754832	-0.123779804620099	-0.111812153516536	0.0665308644502459	0.0597131477593299	-0.0536092119453207	0.00929379850522551	0.0460117201867651	0.0141498542915296	-0.0797242427716954	-0.0176394692300127	-0.0406072651237407	-0.00558514637852531	0.00972317810547703	0.0341700852122258	0.0102592130873097	0.0990300235491746	0.136824303330208	-0.0453822521509299	0.0345254893421162	-0.0518724079450246	0.0169691808504441	0.0120545429507931
idv140	-0.0462568885173769	0.101726658437029	-0.047239921994568	-0.0167994338881643	-0.006855181757289	0.0216527032836777	0.0138610642335688	0.0305560608508628	0.0498566529602296	0.0204441247506687	0.00914127277706721	-0.0162306480204065	0.0132101935994454	0.00435050461666295	-0.0108965601454186	0.00413052048798129	0.041796953856895	0.0438613577311623	0.0437160595445874	0.0191668162571166	0.062419110828978	0.0562311312358527	0.00773765302631445	-0.0115668986696872	0.0380063357750833	-0.0292335153513517	-0.0506649202645298	-0.0723738870030622	0.0150339399828925	0.0439197238267164	-0.0120302014586864	0.00875390982533554	0.00983984747250565	0.0512724304902029	-0.0279143642980553	-0.00441059532730119	0.0131388063996094	0.00507862084191434	0.0168465048866635	0.0654777288767277	0.0172499787967145	0.0299721295259803	0.031956199882948	0.00405156905557178	0.0462273619814166	0.0427623223379523	-0.000121013794645226	0.00951279700009067	-0.0124651253044862	-0.0172065010409789	0.0287103938188094	-0.00666919885058287	-0.0358949475142791	-0.00243254923219106	0.00351482917618996	0.00445970156742723	-0.0303695994172623	-0.0391185805131133	-0.0474458559078686	-0.0559922447092221	-0.0527048935654272	-0.0634942027477474	0.0160756617029458	0.0307959371409322	-0.0218726771989897	-0.0713058678378186	-0.00446067943622976	0.0123919365033525	0.0208496860228002	-0.0376015799963022	-0.036296051343658	-0.0250524623653117	0.0203805963080056	0.0346347440119259
idv141	-0.0244424180753068	-0.00308012728411868	0.036660544961321	-0.0156728343481569	0.0140564042610845	-0.0748097219068007	-0.00662425214923397	-0.0574694668583492	-0.0578543258534647	0.00173386196318292	-0.0416759733478608	-0.0155651380462604	0.0419212773592826	-0.0495763654343789	-0.0954343083389244	-0.0738491018604923	-0.132732254405468	-0.0808717953943747	-0.0184489672969846	-0.00562554831123495	0.00849211919271786	-0.077053395111673	-0.0798676062509422	-0.0187880065328854	0.0765633449710298	0.0426007199411756	-0.0594168176156473	0.0200573498986611	0.0474086264355814	-0.0433083095146128	0.013872746777857	-0.0840163123944089	-0.0910160957137991	-0.0722567441411845	-0.0606701043557222	-0.0924903279256265	-0.0764078869159939	-0.00131323791086113	-0.00425101296649861	-0.035438786800217	-0.0107997866514866	-0.00688261381430999	-0.0367644121995511	-0.00460528242980397	0.0314361226072008	0.0313805466578486	0.017877772624268	0.0262564149761551	0.0215469157527745	0.0398194810663639	-0.00233539730135297	0.0566254703019515	-0.0275476985103884	0.0307577710455043	0.0145778398254854	0.0182918922807014	0.0400091267384377	0.00945661958739271	0.0441681389656118	0.0125282821326482	-0.00440066497878862	0.0102031090525891	-0.0260598425011641	-0.0148351692011473	-0.0153499018825043	0.0644897497698541	0.0315286673354756	-0.0172547209125787	-0.052905177776377	-0.0284300907117026	-0.0247970491882441	-0.0336217314994627	0.0210763223568083	0.0313249770714096
idv142	0.0643334648385426	-0.0634728191910607	0.0274500244025387	0.00823338500389243	-0.0396801153438392	-0.0841787726669974	-0.0214200819258619	-0.0352187308473238	-0.0577864945076877	0.0145713381510257	0.0338324577024006	0.00939236131870911	0.00362650850477159	-0.0197232642881164	-0.0386561298879072	-0.0479947749150782	-0.0126590213373012	-0.0216379575242121	-0.0965919474921916	-0.082758491682087	0.000738615011697426	-0.0384644641563992	0.00164440938698598	0.0370439001188328	-0.0217904163705211	-0.0440796362398603	0.00563654926107334	0.082519902822621	-0.0498099060896142	-0.00949213649375978	-0.0653527249110519	0.0611385632027837	-0.0374786747535334	-0.0111466743109786	-0.0496995641796853	-0.0165707539234714	-0.0088900984952841	-0.0564905718823602	0.0459544476676184	0.0303448523619319	-0.0136444208351259	-0.0273354937372898	-0.0722291432806881	0.0312965827189275	0.0264766795325438	0.0159183435413353	0.0416238744858937	0.0500590332428585	0.0331563807946494	0.0494834874872752	0.0525903514629924	0.0421310600376828	-0.000660647565445713	0.0350309585303454	0.037022585062356	0.0186878754769488	0.0161994940784728	0.0407019187621677	0.0516163707601653	-0.00846241931187416	-0.0366366086348592	-0.126207036211824	-0.0595851542040672	0.000146796183324058	0.00670301001940559	0.0897806899358503	0.0585395207086291	0.0291669409800771	-0.00274329409063925	0.0392014618309315	0.0414545131713899	0.0111485836091716	-0.0577776160965376	-0.077721391645993
idv143	0.0544303132796906	-0.012661479936347	0.040680469520843	0.0170155704392299	0.0567403800634709	0.00207412157044943	0.025546353657915	-0.0741237567713793	-0.0295898080852082	-0.029972780654159	-0.023620417002308	0.0212592458114162	0.0155458638727029	-0.0215016800672389	-0.0103694763909501	0.0244590061562762	-0.0112607595602255	-0.0209895747701257	-0.0240728352771177	0.0357755182216413	-0.0131009128207872	0.00231513479675106	-0.0156380422009442	0.0095269091047253	-0.0175497895717875	-0.0371382141599404	-0.0257281820151628	0.010965982686393	0.0500639663213021	-0.0433874973822866	0.0272171529083481	-0.0647758016513119	-0.0648114754898936	-0.0363838576898134	-0.00617803297376775	-0.0262481395839199	-0.0508009539307872	0.0310369736420854	-0.0420314188254074	0.0128767129394696	0.0307580323465107	-0.0646447569077929	0.0245311571911179	0.0103348089494433	0.0247528274170032	0.00966081366290603	-0.0262152291358754	-0.0249428601294959	0.0657146461012561	-0.0550811378358223	-0.0229113666191601	-0.0985233826177285	-0.0429369964810165	-0.0894463548132283	0.00484550083996668	0.0197614173861204	0.0230242849164704	0.0153515539535409	0.0666062289326749	-0.0037642809132671	-0.0357307269563266	0.0159248456697644	0.0373866408165059	0.0893274621104013	0.00599997254205511	0.0101171678318372	0.0427632744047803	0.00410541698380179	-0.0231373235167203	-0.0529981760834212	-0.0261647022463183	-0.0523136625797063	0.0636972372821985	0.0127605455916586
idv144	-0.0658373745526957	-0.0146434466671594	-0.00167535856372306	-0.0398894333787956	-0.0394097002888639	0.0514315955378029	-0.0247233908341709	0.0105247110042536	0.0733956793349535	-0.00562480644254175	0.0536482532902001	0.0119358149858033	0.00538082904666669	-0.0423218457500919	-0.0155095792391914	0.0473816412992425	0.0130185675714958	-0.0248411913860017	0.0037354419033546	-0.124281712929866	-0.00843471282874764	0.0410700640576858	0.00770618266218359	-0.0618272766512903	0.0133133055106729	0.0537405041095916	0.0308366389877473	-0.0498124546033585	-0.0827745687839726	0.0113701202140241	0.0590292784375793	0.0428672098733314	0.0620411549084273	0.0420038954015545	-0.0433698861119543	0.0578023392094241	0.0401511103124877	0.0597650489716145	0.0298103622085257	0.0072667147316537	-0.0498108892419635	0.0309778839602565	0.0392933515012216	-0.00495138514564851	0.0435059072511165	0.0416752060990287	-0.00603762034441067	-0.106614266036692	-0.0424064553248562	0.0137964705682247	0.0252250362045726	-0.00596979913667155	-0.0178800280901642	0.0312906993144333	0.062094703694042	-0.0101101081266822	-0.0023227419753898	-0.0171121219226406	-0.0380143114138353	-0.0302924557148897	-0.0360985940810033	-0.0466941766058043	0.0495641134687219	0.0134290189241364	-0.0231167073891525	-0.0666031039501292	0.00494365464576411	0.0112532351941669	-0.00660844732154087	-0.118974627995049	-0.0690075703990875	-0.0266846631483291	-0.145019065833678	0.0239844203141301
idv145	0.0620453820820899	-0.0335618123541025	-0.00116079397961323	-0.125790582413523	-0.056679093728118	-0.00266292250036374	0.0364292137246544	-0.0219867772130093	-0.0412136851191595	-0.0367973133731513	-0.000775253981529402	-0.0165113185561133	0.0775819448554647	0.0220862445529842	0.0495314707833196	-0.00481732153688202	-0.0501977986945816	0.0138263033035821	-0.0430814441303961	-0.0204515214656319	-0.00813480003745291	-0.0119744125813086	-0.00748424070725092	-0.0378233662253191	-0.0621582391531176	-0.0453145915658633	-0.0693771244268121	0.00980944211877855	-0.0591119932962175	-0.000938052799126444	0.072508459643941	-0.0944203435641454	-0.0607378372049364	-0.0433133546590517	-0.0624029002208102	-0.000856406753987362	-0.0221400711965878	-0.00603450193712741	0.0832929692534672	-0.0863249081137244	0.0121576495654359	-0.0826024077879645	-0.0381773368935565	-0.0106851748851475	-0.0312162020547019	-0.0459247076774314	0.0319882962284685	0.0674043071921149	0.0104481572817797	0.0766857588776968	0.0753281786872887	-0.0294260291880893	-0.0532548651612534	-0.0419031686098659	-0.0011080206932313	-0.113458739647979	0.0640897297074146	0.0747955616904033	0.0773609935181547	0.0261898135330395	-0.0140980882300046	0.035420057061439	-0.00369980457428053	-0.105480091768075	-0.0591180157109541	0.100947811288377	-0.180494149070525	-0.10088961558459	-0.0406109301636509	-0.113298955950525	-0.0963671210300849	-0.0590453363258936	-0.0934394281986952	-0.079978938067521
idv146	-0.0252767587343638	0.106109199814079	0.0316846300880689	0.0256345066766164	0.0897443213826015	-0.130232992127431	-0.125872437775188	-0.150979140478715	-0.0632525961197711	-0.045882676101477	-0.0555112607501195	-0.0339131884115992	-0.0254074372311358	-0.0876484355421976	-0.00725689368044875	-0.094860505369304	0.00920725137735674	-0.056479216067637	-0.0178195316694024	0.0329769712333258	0.0169795497973786	0.0532085106398973	0.00634809312022591	-0.0294161792166428	-0.016739532842721	-0.0296164557466891	-0.179782950765699	-0.0657068325525195	0.0718376774322426	0.0738175763243042	-0.0643112606730299	-0.0828979950293557	-0.127535761223812	-0.0372486266135086	-0.126957385451034	-0.146597906924249	-0.106735788616003	-0.0745898216417999	-0.0561135132172261	0.0644425232674126	0.0232020622784976	0.04102930779097	-0.0220441307065154	-0.0799305883630337	0.0178725200763444	0.0428216696774478	-0.0166797059810815	-0.0735023123901394	0.0391462495736615	0.0238050290064168	0.0203610455227202	0.0225098738859262	0.055436296173927	0.0929669506324804	0.00862488118004717	-0.0108161004552779	0.0115738992413095	-0.0279298733542458	-0.0742172812754145	0.129085932413787	0.0765739837757256	-0.00514977632235247	0.0112387396622397	0.0587033901447418	0.178648606002467	0.0379235972105711	-0.0480460769622013	-0.0794411056773487	-0.14437531288611	-0.0554797015017779	-0.0957236278486672	-0.0635859245593675	0.0559806669758224	-0.0238067109165743
idv147	0.0580602318402198	-0.0564359848789779	-0.0618389011326354	0.0356784000533957	-0.0408649884906663	0.0525813808099256	0.0597122367431976	0.076168980970766	0.0612318898752781	-0.135564829119768	-0.0387188280882024	-0.0866534967768034	0.0426936203447742	0.0589082411401572	0.0782554015489976	0.100724209068416	0.0628397939534789	0.103912067665131	0.0643077630659533	0.0620555545805988	-0.0699616040936467	-0.00980732342731645	-0.00222009966126392	0.00654922335053968	-0.0796088060941697	-0.0851737985885461	0.00847222792326838	-0.0216728265850871	0.0766520794892508	0.108626405617556	0.0212498233097048	-0.026067446295846	-0.0221918249347053	0.0389890059867025	0.1150977505174	0.025056369208538	0.097931959634753	0.0161941732167219	0.0648230460669662	0.0560467083695979	0.0434696801235347	-0.0591454656282538	0.0239045495191923	0.0735796785826515	0.000449442749913724	-0.0406502976609413	0.0116584853639221	0.0202408517810622	0.000663160025673554	-0.0612687968794316	-0.0306661253550102	0.0118884358621656	0.0313041455188119	0.00631699541061225	0.00993995570346425	0.000934715537062764	0.00399485118136022	0.014185059769188	0.0539090274421306	-0.0856129414113906	-0.0554297921953875	-0.0740765526442221	0.00936637779563042	0.0119179799195909	0.0334024675374897	0.00137092055741951	-0.0156256970308404	0.0130216315984959	0.028151478685038	0.0255579416753473	0.0267427903906863	0.045378554430764	-0.012923630397483	-0.0571462091057891
