	module	kME	kIN	cluster_name	HOMA.ir_estimate	HOMA.ir_p.value	HOMA.ir_p.adjust	HOMA.ir_BMI.adj.partial_estimate	HOMA.ir_BMI.adj.partial_p.value	HOMA.ir_BMI.adj.partial_p.adjust
L_2678_unknown	grey	NA	NA	L_remaining	0.510226028625235	1.47092658338126e-20	1.4317018744911e-18	0.393589697755986	4.14358643545153e-12	1.47803161885726e-10
L_89_unknown	grey	-0.179325579081199	NA	L_remaining	0.011338582816851	0.847799626921349	0.889428111596529	-0.044234480011455	0.454589594925569	0.591709487599998
L_1383_unknown	grey	-0.234186097715168	NA	L_remaining	-0.140147470459786	0.0171275254804451	0.0320592143608332	-0.0986422353254779	0.0947589848925967	0.17813062396119
L_2015_unknown	grey	NA	NA	L_remaining	0.368806030147658	9.66453430256084e-11	6.36551281882955e-10	0.219623070205515	0.000172039201778933	0.000765006805879925
L_688_unknown	grey	NA	NA	L_remaining	0.359117057536826	3.18324956279203e-10	2.03542088832542e-09	0.218440659169225	0.000186853479692524	0.000814346508510702
L_477_unknown	grey	-0.179277366583068	NA	L_remaining	-0.0470186168356292	0.425861843322818	0.530661415008235	-0.0589030491213419	0.319184193065356	0.458369431352872
L_379_unknown	grey	NA	NA	L_remaining	0.245472047547648	2.44650809030048e-05	6.825290086316e-05	0.171831609995228	0.00344251734117234	0.00982294850445268
L_1086_unknown	grey	NA	NA	L_remaining	0.00378599471438607	0.948903977192954	0.966558004675613	0.0196227228690429	0.740197107036564	0.829172206859373
L_1552_unknown	grey	NA	NA	L_remaining	0.0278152835507293	0.637710987476588	0.733116568280172	0.0489306089149821	0.408087263212288	0.544945796606653
L_1549_unknown	grey	NA	NA	L_remaining	-0.00427077913711377	0.942371982072735	0.962723429813929	0.0654987118527846	0.267902420126762	0.405323868792822
L_804_unknown	grey	NA	NA	L_remaining	0.043994746016183	0.456253504224349	0.563720831735585	0.0825419390437655	0.162390640585722	0.272517626730063
L_133_unknown	grey	NA	NA	L_remaining	0.0644168805691002	0.275063945041507	0.374155304124782	0.139261908644573	0.0180491431662007	0.0401295670395731
L_1187_unknown	grey	NA	NA	L_remaining	-0.125634347007128	0.0327615092215022	0.0579779435919917	-0.0522245533905025	0.377220927100644	0.51311418034187
L_1594_unknown	grey	NA	NA	L_remaining	0.0926883440230017	0.115890433384905	0.179681450699428	0.09328080161422	0.114201011010812	0.20668216017839
L_1353_unknown	grey	NA	NA	L_remaining	-0.202127892922427	0.00054615873552068	0.00129796472281969	-0.113643844258972	0.0540472129312905	0.109595737332895
L_1203_unknown	grey	NA	NA	L_remaining	0.0188685360386241	0.749420640604801	0.821642654780733	0.000807898060636125	0.989108527499805	0.99364572258008
L_840_unknown	grey	NA	NA	L_remaining	-0.0575573995659688	0.329538563000378	0.432149373036423	-0.00228750609574735	0.969168251472858	0.984633119046845
L_107_unknown	grey	NA	NA	L_remaining	-0.0254077779439661	0.667101276808137	0.755990580186194	0.0349710065900259	0.554468509853224	0.687894158245083
L_1030_unknown	grey	NA	NA	L_remaining	0.041219112679488	0.485186730156529	0.595271114309691	0.0694166338904702	0.240261603864038	0.371319066697856
L_50_unknown	grey	NA	NA	L_remaining	-0.307786371561942	9.30092344022848e-08	3.77204117298155e-07	-0.174655358145335	0.00293943847804445	0.00864076545894946
L_941_unknown	grey	NA	NA	L_remaining	0.0642753503810386	0.276122178990227	0.375012447744866	0.0114514088127362	0.846568947572439	0.903281849054149
L_971_unknown	grey	NA	NA	L_remaining	-0.154297611484249	0.00860289274875493	0.0168217277855119	-0.0834445682805506	0.157830135725625	0.265883074799323
L_764_unknown	grey	NA	NA	L_remaining	-0.0807893613578154	0.1707784451165	0.251855080676859	0.035253878297693	0.551267742706056	0.684979493064546
L_88_unknown	grey	NA	NA	L_remaining	-0.135170781527033	0.0215331743505693	0.0397117068023131	-0.00100068191567675	0.986509783555197	0.992172870716822
L_748_unknown	grey	NA	NA	L_remaining	0.195472439484802	0.000835024945449019	0.00195061827256891	0.182345122310671	0.00188912080171488	0.00601770844473539
L_454_unknown	grey	NA	NA	L_remaining	-0.0174196549393995	0.768090823893065	0.838962047045293	0.0261594623702232	0.658427134472884	0.773883610387272
L_817_unknown	grey	NA	NA	L_remaining	-0.27478944147747	2.10796396091907e-06	6.89021055882503e-06	-0.130730898425066	0.0265236529385249	0.0573696789485132
L_1733_unknown	grey	NA	NA	L_remaining	-0.149720178088834	0.0108158349974547	0.0207323226647054	-0.0899763675346889	0.127658560454693	0.224556022004641
L_718_unknown	grey	NA	NA	L_remaining	-0.159565710743781	0.00656185062126573	0.0130344243633306	-0.0369822060861498	0.531909841919694	0.668512225999501
L_1198_unknown	grey	NA	NA	L_remaining	-0.178754706270471	0.0022863975823172	0.00492109160223555	-0.099929273496156	0.09050873858718	0.171613971866601
L_439_unknown	grey	NA	NA	L_remaining	-0.0129725227208522	0.826193314400513	0.878331727445206	0.0444462240552971	0.452430915138609	0.591536539793167
L_3738_unknown	grey	NA	NA	L_remaining	-0.0374313814727451	0.526212761632521	0.634187069455754	0.0443525502255662	0.453385186016085	0.591709487599998
L_1546_unknown	grey	NA	NA	L_remaining	0.347305380840022	1.29072589845896e-09	7.15617650031679e-09	0.271658050448756	2.89099992067001e-06	2.24116454027162e-05
L_495_unknown	grey	NA	NA	L_remaining	0.00946759850296806	0.872680024405995	0.906841875895198	0.0355024576591214	0.548462482728595	0.682461839304331
L_1482_unknown	grey	NA	NA	L_remaining	0.26558491319624	4.69775346725847e-06	1.45930214089306e-05	0.165867673173055	0.00476952841184209	0.0131801479141125
L_584_unknown	grey	NA	NA	L_remaining	0.0381475099195272	0.518323221408153	0.628879697996595	0.0646020128609514	0.274522730842055	0.411364104204339
L_824_unknown	grey	NA	NA	L_remaining	-0.192194264363368	0.00102414142560889	0.00236714482541792	-0.0702093418844087	0.23492145414021	0.36487800323905
L_1475_unknown	grey	NA	NA	L_remaining	0.353602106166524	6.16395430419071e-10	3.72387860032487e-09	0.281480680630573	1.20617261225751e-06	9.96799253148663e-06
L_504_unknown	grey	NA	NA	L_remaining	0.398719393024046	1.88041701391613e-12	1.71588052519847e-11	0.262245927748208	6.47387368355288e-06	4.76564146789271e-05
L_1399_unknown	grey	NA	NA	L_remaining	-0.0530121342548426	0.369221744042847	0.471484326212149	-0.0599282381724361	0.310819417749375	0.450045966856946
L_117_unknown	grey	NA	NA	L_remaining	0.389876595432437	6.2835718729347e-12	5.09667496360259e-11	0.258153526913813	9.10515450938936e-06	6.22015532753979e-05
L_1544_unknown	grey	NA	NA	L_remaining	0.439857388051926	4.19710995030104e-15	7.50340472747695e-14	0.37602340924128	4.18793842201613e-11	1.07901001696651e-09
L_3611_unknown	grey	NA	NA	L_remaining	0.0754460371048464	0.200950782640849	0.287166208145814	0.0765601089105278	0.195140952975202	0.316399083897429
L_906_unknown	grey	NA	NA	L_remaining	0.389103548489295	6.97064707810779e-12	5.55116985492947e-11	0.227790030662528	9.60692364736909e-05	0.000457373104081267
L_1715_unknown	grey	NA	NA	L_remaining	-0.29231783830567	4.21923897572686e-07	1.50859320111703e-06	-0.147855855373384	0.0120012774695919	0.0284908375700881
L_839_unknown	grey	NA	NA	L_remaining	-0.219369304145959	0.000170590856917083	0.000431900551038627	-0.215766965886286	0.000224861028712816	0.000933546261385908
L_698_unknown	grey	NA	NA	L_remaining	-0.262742958985359	5.98100418072262e-06	1.80667574562518e-05	-0.175020129967847	0.00287956711867749	0.00852196214851852
L_674_unknown	grey	NA	NA	L_remaining	-0.215712900341907	0.000220043244690114	0.000546056323933541	-0.0613634534485834	0.29935304022044	0.441470140123073
L_1912_unknown	grey	NA	NA	L_remaining	-0.066703384911898	0.258348837798208	0.354723482619483	0.0851211724883539	0.149616270232505	0.255485093028606
L_1143_unknown	grey	NA	NA	L_remaining	0.0823725593314747	0.162522114938687	0.242951147928823	0.09917463676174	0.0929819067437819	0.175165914639899
L_1295_unknown	grey	NA	NA	L_remaining	0.0712998741790136	0.226899882863948	0.318022875822109	-0.053724605434295	0.363652181082449	0.50401221038064
L_1172_unknown	grey	NA	NA	L_remaining	0.319415019033387	2.81363705476667e-08	1.22624182088338e-07	0.126522258709836	0.0318371727452762	0.0680228373777121
L_3075_unknown	grey	NA	NA	L_remaining	-0.268902631352947	3.53117044413438e-06	1.1207627931383e-05	-0.164568591049513	0.00511358983270934	0.013911505259172
L_761_unknown	grey	NA	NA	L_remaining	0.380546026041755	2.15948507003593e-11	1.61684523192433e-10	0.250635556935539	1.67878201947292e-05	0.000102125906184603
L_931_unknown	grey	NA	NA	L_remaining	0.22149361075861	0.000146852750401987	0.000375253830867876	0.188408020888431	0.0013167620076241	0.00430404298014445
L_449_unknown	grey	NA	NA	L_remaining	0.436933290005537	6.66108852171884e-15	1.07959024166015e-13	0.411568336733408	3.35533362020462e-13	2.44939354274937e-11
L_1070_unknown	grey	NA	NA	L_remaining	0.166138283132779	0.00462843760804453	0.00936376753960048	0.0972209946151029	0.0996356638322441	0.184526092002211
L_1080_unknown	grey	NA	NA	L_remaining	0.248154063017506	1.97878679428999e-05	5.57368884822518e-05	0.0925459579755422	0.117093302116442	0.208895923858779
L_1693_unknown	grey	NA	NA	L_remaining	0.3289333197669	1.01737940265666e-08	4.76590565094779e-08	0.250793145959112	1.65771225791135e-05	0.000102125906184603
L_904_unknown	grey	NA	NA	L_remaining	0.0798053658851059	0.176065107173368	0.257055056473117	0.102673211347737	0.0819566669979927	0.156414031133424
L_539_unknown	grey	NA	NA	L_remaining	0.472480002089691	1.77636415010944e-17	6.22437998198349e-16	0.421495353562958	7.84045840836262e-14	9.81177366532236e-12
L_1291_unknown	grey	NA	NA	L_remaining	0.0572316739917091	0.332287432556746	0.433805947719388	-0.0294241378329455	0.618991447886923	0.746882242904883
L_4891_unknown	grey	NA	NA	L_remaining	-0.339167510430794	3.27527599554598e-09	1.66810568145249e-08	-0.201251937398589	0.000590971749588616	0.00216607218677669
L_347_unknown	grey	NA	NA	L_remaining	-0.418862446960083	1.05005369778072e-13	1.24303653953501e-12	-0.295630651880013	3.22384356836366e-07	3.32245525398419e-06
L_603_unknown	grey	NA	NA	L_remaining	-0.099260667677047	0.092127556793326	0.145674620489086	-0.0474493149311321	0.422442162923126	0.556480202587456
L_261_unknown	grey	NA	NA	L_remaining	0.0117693917548522	0.842091095959586	0.886398201333848	0.0561401944872739	0.342449642727762	0.482292422877041
L_776_unknown	grey	NA	NA	L_remaining	0.304577820719238	1.28204292650206e-07	5.01370358757057e-07	0.225832492584789	0.000110682097144786	0.00051573147392996
L_1202_unknown	grey	NA	NA	L_remaining	0.201936217519116	0.000552982661564584	0.0013092238149475	0.1805764026849	0.00209456590944896	0.00660014293768809
L_1460_unknown	grey	NA	NA	L_remaining	0.267104808313354	4.1238427559365e-06	1.29479794057361e-05	0.216642957375141	0.000211678027966895	0.000895796871975847
L_1464_unknown	grey	NA	NA	L_remaining	0.180117684941985	0.00211273943584726	0.00458108847970841	0.157277562248402	0.00749203239838584	0.0190232474811188
L_1090_unknown	grey	NA	NA	L_remaining	0.0280898869384622	0.6343933097487	0.730260892693641	0.0482766006930585	0.414389146158118	0.549620687165861
L_1752_unknown	grey	NA	NA	L_remaining	0.0496743599251437	0.400166547212275	0.506569212945018	0.0426701158990144	0.470715586836901	0.610884228250556
L_3361_unknown	grey	NA	NA	L_remaining	0.172435754664139	0.00327405241536813	0.00689439883620788	0.158690995947305	0.00696561408854634	0.0179996399456242
L_2245_unknown	grey	NA	NA	L_remaining	0.0397080478420992	0.501344031833643	0.610816928909973	0.0363513942175397	0.538935289613893	0.674439019573958
L_1477_unknown	grey	NA	NA	L_remaining	0.160489512357948	0.00625238600669638	0.0124479321406046	0.149580967167892	0.0110299322578331	0.0267729758038992
L_652_unknown	grey	NA	NA	L_remaining	0.466923263247343	4.6981786958212e-17	1.37186817917979e-15	0.426553477127093	3.66900763400415e-14	7.0561654609286e-12
L_3013_unknown	grey	NA	NA	L_remaining	0.106357337830347	0.0710179463550499	0.115420632666092	0.0720092312553761	0.223108184289279	0.352784782377993
L_639_unknown	grey	-0.076646294875699	NA	L_remaining	-0.0557330459019531	0.345123871344169	0.4478940908111	-0.0656958719334765	0.26646155147062	0.404193355183809
L_1277_unknown	grey	NA	NA	L_remaining	0.121645569741377	0.0387630590338384	0.0669752262596497	0.161303200698105	0.00607900309669925	0.0159437326727801
L_1556_unknown	grey	NA	NA	L_remaining	-0.213090736471001	0.000263428504370594	0.000648211713001799	-0.159886277708738	0.00654650410295222	0.017017025502036
L_706_unknown	grey	NA	NA	L_remaining	-0.0314905912111832	0.593928230333436	0.696494149627966	-0.0239123871445475	0.686139467012375	0.79580274121334
L_1496_unknown	grey	NA	NA	L_remaining	0.118424700839427	0.0442643606403205	0.0752923881959627	0.125714041247646	0.0329553020653956	0.069900350143551
L_1188_unknown	grey	NA	NA	L_remaining	-0.0123578986528377	0.834306333059283	0.883739235501732	0.0177062235774522	0.76478650462444	0.84483351582725
L_1031_unknown	grey	NA	NA	L_remaining	0.00422850470631327	0.942941441530081	0.962723429813929	0.0395166193999798	0.504156748130878	0.642854892813172
L_1734_unknown	grey	NA	NA	L_remaining	-0.0086776162933307	0.883224442326923	0.915626759146017	0.00235695523571299	0.968232678371644	0.984633119046845
L_1169_unknown	grey	NA	NA	L_remaining	0.0233986242720758	0.692026145207346	0.774970091196691	0.0647890566034929	0.273132697542827	0.411106946817038
L_2305_unknown	grey	NA	NA	L_remaining	0.0778495629523671	0.186931666048413	0.270395750777263	0.106173229753176	0.0720073285076893	0.139863458476133
L_1207_unknown	grey	NA	NA	L_remaining	-0.0357558981793385	0.544906914230803	0.651212083037085	0.00420619095172452	0.943341004966763	0.969913991022165
L_1218_unknown	grey	NA	NA	L_remaining	-0.0272168272546375	0.644966352464432	0.738418786559719	-0.000300986640142073	0.995942217100923	0.997238405288437
L_627_unknown	grey	-0.204259165573952	NA	L_remaining	0.0043583338404489	0.941192666358058	0.962723429813929	-0.00182685497935001	0.975374847839784	0.985079261214612
L_1200_unknown	grey	NA	NA	L_remaining	-0.0505282670176138	0.392105863095042	0.497083554372297	-0.0218101151321663	0.712452665688445	0.808430745003987
L_506_unknown	grey	NA	NA	L_remaining	-0.344169252927918	1.85380993477341e-09	9.96280676602153e-09	-0.262831402669174	6.16269547990239e-06	4.57501800033432e-05
L_82_unknown	grey	-0.173992950930947	NA	L_remaining	0.00688224740505539	0.90726220783062	0.935013757717204	-0.0705748604040351	0.232487476204602	0.363028572469218
L_543_unknown	grey	NA	NA	L_remaining	0.114615325039491	0.051602502450224	0.0867635165957701	0.13739532233959	0.0196687055683878	0.0436197115896399
L_897_unknown	grey	0.0437280678414306	NA	L_remaining	-0.256499214203773	1.0069095604813e-05	2.9401759166054e-05	-0.154022605032602	0.00884147967644976	0.0218911478461022
L_444_unknown	grey	NA	NA	L_remaining	0.319485620060145	2.79284728915422e-08	1.22326711264955e-07	0.182394573698453	0.00188365093416846	0.00601770844473539
L_2760_unknown	grey	NA	NA	L_remaining	-0.0556415805958196	0.345917367215733	0.448259783551749	-0.0211744447265312	0.720478323730691	0.813947133503029
